"5","Скажите подойдет ли этот монитор к видеокарте GeForce GTX 750 1GB GDDR5 Или же она слабенькая, и монитор не раскроется в полную силу?"
"4","Покупкою вцілому задоволений! Але як виявилось він дійсно не безрамковий що не дуже довподоби... Рамка складає 1 см по периметру. Порадувала передача кольору, насиченість відтінків! Кут зору на висоті!!!! Приємно як працювати так і відпочивати!"
"5","І якщо сидіти на відстані витягнутої руки то не треба буде навіть вертіти головою (витягнутої руки дорослої людини) все видно чудово. Дизайн незвичайний, ніжка-тримач збоку. Цей теж нехай Вас не лякає, немає монітора не буде нахилятися вліво. Все там злагоджено."
"5","Служит мне уже несколько месяцев. Пока не задумывалась о замене. Цветопередача хорошая, крутить можно как угодно - наклонять, вращать влево-вправо-подстраивать под себя. Считаю качество хорошим. Достаточно хорошо справляется с солнечным светом, если солнышко бросает из окна на него свои лучи, изображение видно."
"5","Для КС подойдет?"
"5","После 24 дюймового монитора с 1920 х 1080 пересесть на 2560 х 1080 это как пересесть с трамвая на автомобиль! Цветопередача супер, freesync, изогнутый экран!!! Советую к преобретению!"
"5","Для монитора с претензией на профессиональность и АН-IPS матрицей цена очень даже ничего. Все порты имеются, подключай что хочешь."
"2","Приобрел данный монитор. Имеет хорошую цветопередачу, соотношение 21:9 отлично подходит для фильмов и игр. Но имеет серьезные засветы (см. фото). Когда в комнате есть освещение, то это слабо заметно. Засветы проявляются в темных сценах без дополнительного освещения в комнате. Смотреть фильм становится очень неприятно. Тех. поддержка LG подтвердила, что засветы действительно большие и что нужно обратиться в авторизованный сервисный центр."
"4","хороший"
"5","Хороший, годный монитор."
"3","Брал монитор для домашнего использования: фильмы, инет, игры. До этого были различные SAMSUNG`и разных поколений на TN-матрицах и DELL`ы - на IPS-матрицах. Решил попробовать такой формат. Информации на просторах интернета не много о данном аппарате, статьей и обзоров фактически нет. Монитор у меня был ровно неделю. Понравилось: эргономика, подставка, управление (джостик), глубокий (не псевдо черный) цвет. Не понравилось: ""тусклая"" цветность! Ни в одном из предустановленных режимов, либо настраиваемых не смог добиться более-менее нормальной картинке для себя. Фото смотрятся просто ужасно, в фильмах лица, кожа людей смотряться ""желтыми"". Времени было достаточно, чтобы поковырять и испробовать Все настройки. Предполагаю, что попался неудачный экземпляр. Оформил возврат. Отдельное спасибо сервису Розетки, все оформили за 20 минут (внимание, аппарат был без царапин,все защитные пленки были на месте, т.е. товарный вид монитора и упаковки был на 100%). Также для игроманов скажу, чтобы комфортно было играть на таком мониторе, необходимое расстояние не менее 1,1-1,4 метра). ЕслИ расстояние до экрана меньше метра, начинаешь ""доводить"" взгляд по углам монитора"
"5","В целом просто отличный монитор. Особого плюса от изогнутости не заметил, она есть и как минимум не мешает. Если кому интересно есть видеообзор и сравнение ультраширокого и обычного монитора"
"5","ну собственно этим все сказано. Все устраивает. Работаю с графикой, все отлично. Цветность достойная, контрастность супер. Хотя... Были бы лишние деньги, я бы взял такой же, только на 34 дюйма. Но это уже буржуйские замашки. А так всего вполне хватает, все удобно, работает на авто настройках."
"5","Насправді при покупці дуже сильно сумнівався - чи варто переплачувати за"""" """"хвалена"""" """"якість і гарантію і фразочки типу"""" """"зроблений для геймерів"""" """". Як виявилося стило"
"5","Гарна підставка. Монітор не хитається, чи не хитається. Надійно стоїть на столі. Тонкі рамки. Швидко і зручно, а головне легко налаштовується положення монітора. У комплекті всі необхідні дроти для підключення."
"5","Уже давно хотела себе новый монитор, мой старый совсем квадратный, а этот прям полная противоположность ему, первую неделя я только привыкала к нему. Что мне нравится, ну он красивый это раз, два это то что очень много чего помещается на рабочем столе, три это то что такой монитор в офисе есть только у меня)"
"5","Механічно якісний, як зазвичай у lg Калібрувати вважай не потрібно - кольору передаються відразу правильно, тільки гамму підправити."
"5","Жодного разу не бачив цей монітор особисто, але цілком ймовірно, що він стане моїм новорічним подарунком від мене ж.=) За слухняність у спливаючому році.=) Деякі знайомі давно працюють за 21:9 моніками і вже навіть не уявляють себе за кермом 16:9 або тим паче 16:10. Але ж жоден не сидів за вигнутим! Цікаво, чи це чергова маркетингова фішка, чи дійно має бути зручно? Хоч судячи з численних оглядів і тестів, це напрямок у майбутнє. Як дізнаюся - відпишуся. Тільки от ціна дещо... солідна. Втім, раз на рік мають траплятися дива.=)"
"5","Посоветуете кто то 2k моник. Существуют доступные 2k мониторы вообще? и чего вообще стоит ждать от подобной покупки?"
"5","Это первый монитор которым я доволен, большой экран , четкое - яркое изображение, изображение. быстрый отклик, вообщем это тот монитор о котором я мечтал, спасибо производителю"
"5","Монитор суперский, глаз пятый день не нарадуется, но очень мало изогнут, жаль что не ""Oled"" экран. У меня телефон LG G Flex 2, он намного больше изогнут, эффект приятнее!"
"4","Сьогодні нарешті приїхав... Одне можна сказати точно: на свій старий монітор в 22 дюйми дивитися більше не хочу. Дійсно гарна річ, досить приємно здивувало керування, завдяки вигнутості приємно працювати з декількома вікнами з дистанції витягнутої руки. Серед недоліків - відразу зібрав купу відбитків, а також рамки навколо екрана з технологією cinema screen плане розчарування. П. С. А чорний колір дійсно неперевершений."
