"5","Хороший монитор за свои деньги. Для кого-то может будет минусом глянец, но мне вполне подходит. Битых пикселей не попалось, засветку чуть есть при яркой подсветке, меня они не напрягают (видно только на темном фоне)"
"5","Спустя полгода использования могу сказать что это шикарный Full HD монитор. Глянец это плюс, а не минус. Цвета восхитительные - первый месяц не мог привыкнуть, что все такое красивое и детальное. Сейчас не представляю как я пользовался чем-то еще. Звук встроенных колонок достаточный чтобы слушать музыку, смотреть фильмы и играть в игры."
"3","Скільки прочитав відгуків мало хто пише про те, що втомлюються очі. Я які режими не наставляв за деякий час починає різати в очах, перевірив не тільки я. Працюю також на інших моніторах, такого не замічаю (з TN матрицею). Якщо придивитися, то можна побачити хвилі. Що це означає що мало герц? Одним словом розчарований даним монітором, но якщо почитати відгуки то він майже ідеальний. Відпишіть як на ваші очі впливає цей монітор. Дякую!"
"5","Супер моник всем рекомендую, перед этим был Dell U221 а до него был еще Dellб так вот для всех любителей этой конторы рекомендую"
"5","Великолепный монитор. На мой взгляд, FullHD на этих 24 дюймах просто идеальные, пиксели различимы только если начать их высматривать, цвета шикарные, особенно чёрный, и работать за таким монитором одно удовольствие. Как приятный плюс выделю динамики, они обычные, не самые громкие, но для просмотра сериальчика или музыки на фоне подойдут. Единственное что было неудобно для меня, это сенсорные кнопки, они непривычные, и обычные кнопки мне бы были удобнее. Но все-равно в меню я заходил только пару раз, и больше это делать нет нужды, так что минус с натяжкой. А так, за такие деньги этот монитор просто идеален, я очень доволен!"
"4","Монитор замечательный, очень красивый, очень яркий, глянец очень сочно передает картинку. Но почему-то не работают колонки . пишет , что периферийное устройство не подключено. Все перепробовала, ничего не помогает, такое впечатление , что колонок нет в этом мониторе, просит подключить колонки внешние, хотя в характеристиках заявлено, что колонки есть. подскажите кто-нибудь как их подключить. Спасибо."
"5","Смотрится на столе замечательно. Подставка хоть и пластиковая, но выглядит элегантно. Картинка устраивает. Но для людей, поработавших с Retina, смотреть на full hd при 24 дюймах будет больно. Ситуация частично спасает то, что монитор находится дальше от глаз, нежели ноутбук."
"5","Завжди був прихильником Dell. В цьому моніторі все на +5. Дуже класний монітор мені подобається в ньому все: тонка рамка (після звичайної рамки булу якось не звично, але досить швидко звик), завдяки IPS матриці огляд з любого ракурсу під любим кутом відмінний, вбудовані динаміки звучать досить добре (на максимумі гучності грають добре без хрипів та погіршення якості відтворення). Dell як завжди робить свою техніку на відмінно. Раджу всім!!! #моярозпаковка"
"5","100ֵ%"
"5","Монитор просто отличный, я балдею от него! Цветопередача на высоте! Раньше у меня был матовый монитор, из-за этого не очень хотел брать глянец. Но походя по выставочному залу магазина Розетка и посмотрев на различные мониторы, я понял что глянец самое оно. Еще пытался сравнивать у каких брендов лучше выглядит картинка, скажу сразу - Dell имеет лучшее качество среди мониторов, это моё мнение. Если кто-то сомневается брать ли этот монитор - берите, не пожалеете!"
"5","Вчера выехал из Киева, сегодня принесли курьером ""Мист Экспресс"". Отдельное спасибо за оперативность. По поводу монитора - все супер =)"
"4","Сколько герц у данного монитора ??"
"5","Чудовий монітор з матрицею кращою ніж в деяких дорогих ультрашарпах. Самсунг з своїми матрицями навіть рядом не стоїть. Зображення дуже чітке, на рахунок відбліків не переживайте, їх не видно (хіба що з вікна на нього прямо буде світити сонце)) В іграх себе показуе прекрасно, при перегляді фільмів теж на висоті. Чорний колір дійсно чорний, білий - білий а не жовтий. Десь читав що після глянцю ви більше не захочете матовий - і це дійсно так! Мені попався без битих пікселів, але з ледь-ледь замітними на чорному фоні і максимальній яркості двома засвітами у верхніх кутах, але їх фактично не замітно в повсякденному користуванні. Дуже сподобались тонкі рамки, достойний стерео звук із вбудованих колонок, очі від нього не виснажуються. Завдяки винесеному блоку живлення -монітор не гріється. Радує шдмі кабель в комплекті. AH-IPS в порівнянні з TN це небо і земля. Якщо хтось сумнівається, рекомендую купляти, повірте, ви не пожалієте."
"5","Выбираю между этим и Dell P2417H. У P2417H регулируемая по высоте подставка, да и не только по высоте, есть usb разъемы, дисплей матовый (хотя по отзывам тут пишут, что глянец поинтереснее будет). Цена у обоих практически одинакова. Ещё интересует сдесь матрица AH-IPS? Про P2417H пока нет отзывов. Подскажите какой будет лучше?"
"5","Битых пикселей нет, засветы по краям есть, но не критичны. Цветопередача замечательная. Единственное, что при подключении через HDMI нужно в настройках видеокарты выставить ""Расширенный цветовой диапазон"", иначе чёрные цвета будут ненасыщенными"
"5","Для игр подойдёт? Если нет то почему?"
"5","А видно разницу между 1мс и 6мс?"
"5","за такие деньги лучшего не нашел :)"
"5","Хороший монитор.Поверхность экрана глянец изображение отличное,цветопередача на высоте.Советую."
"5","Изображение на высоте.Картинка чёткая,насыщенная,объёмная.Глянцевая поверхность монитора мне нравится цветопередача лучше.Хороший монитор соотношение цена качество."
"5","Отличный монитор. Купил 4 таких в офис. Изображение классное, приятный дизайн, тонкая рамка."
