"5","Монитором полностью доволен. Ни каких засветов в углах монитора не заметил, как писали предыдущие пользователи. Рамок при подключении через hdmi тоже не наблюдал, наверно у меня драйвер видеокарты обновлены или моя видеокарта автоматически все исправила) Режимы samsung magic Bright очень помогают при просмотре фильмов, текстов и так далее. Режим Game mode просто супер, игры становятся более красочны) Так что кому нужен недорогой монитор с хорошей картинкой, покупайте и наслаждайтесь!"
"3","Не советую брать этот монитор, стоит совсем немного накопить и вы сможете купить безрамочный LG, или что то типо того. В этом же мониторе просто отталкивающие,ужасные огромные рамки. По началу очень радовался покупке(после старого 17 дюймового), но буквально через пару недель понял,что стоило немного докинуть, и купить что то реально крутое,а не это!"
"5","Отличный монитор за свою цену. Отдельное спасибо компании Samsung за хорошее качество и Розетке за быструю комплектацию товара!"
"4","Пользуюсь 8 месяцев. Достаточно компактный, легко собирается/разбирается. Пиксели сложно рассмотреть, только если не тыкать носом в монитор. Режим отдыха глаз справляется со своей задачей, но при выполнении мультимедийных задач (видеоигры/просмотр фильмов и т.д.) советую отключать его, поскольку изображение становится слишком тусклым. Включайте при работе с ""белым фоном"". При работе без освещения в помещении лучше просто выкрутить яркость монитора на минимум. Цвет при смене углов обзора не искажается. Про солнечные лучи ничего сказать не могу - монитор стоит задом к окну. Пластиковая голубая обводка, как по мне, достаточно красивая. У меня лично дисскомфорта не вызывает. Вывод: неплохой монитор за свою цену. Без явных недостатков и без выдающихся фишек. Рекомендую."
"4","Как подключить наушники? Вставляю наушники, звука нет, но дрова установлены!"
"5","1. Параметры разрешение экрана при хорошей видеокарте можно увеличить до 2560*1440. Поверьте, что качество заметно увеличивается. 2. Не плохо, что блок питания снаружи, это повышает надёжность монитора. 3. Легче на глаза- эко монитор, т.к. от предыдущего монитора они уставали после нескольких часов сидя перед ним. Да и картинка в 21,5"" позволяет рассмотреть много чего в мельчайших подробностях формата 16:9. 4.Плюс два интерфейса VGA и HDMI."
"5","Доставка на высоте, подключил пока все отлично. Поработает допишу."
"5","Отличный монитор. Надоело работать на ноутбуке, подключил этот монитор и внешнюю клавиатуру. очень доволен! Теперь шея и плечи чувствуют себя намного приятнее."
"5","Я фотограф, поэтому качество передачи цвета в мониторе для меня самое главное. Матрица PLS, разработанная компанией Samsung, ничем не хуже матрицы IPS, а возможно даже и лучше. С этой стороны все просто супер. При подключении через VGA разъем изображение тоже вполне качественное, что тоже имеет свой плюс, хотя лучше, конечно, использовать цифровой сигнал, а не аналоговый и подключаться по кабелю HDMI, который идет в комплекте поставки к монитору. Гарантийный талон в наличии, что послужило одной из причин обратится за покупкой именно в интернет-магазин Розетка. Скорость обслуживания и отгрузки товара - 1 день, что тоже немаловажно. Отличный выбор для тех, кому нужен хороший монитор за относительно небольшую цену. В общем - пять из пяти) #мояраспаковка"
"5","Розетка как всегда не подвела. Заказ я получил на вторые сутки. Что касается монитора: картинка супер не смотря на то, что драйвера еще не установил. Большой, достаточно устойчивый. В общем, пока 5 из 5ти. Если возникнут какие-то минусы - буду обязательно писать"
"5","Классный монитор за разумные деньги,радует внешний бп,очень понравилось то-что есть игровой режим,и режим отдыха глаз,и то что монитор легко настроить под себя. И главное для меня есть HDMI. Всем советую."
"5","Мы приобрели новый монитор Samsung. Товар достоин своей цены, высокопроизводительный, технические характеристики на высоком уровне в своей категории. Довольны покупкой. #мояраспаковка"
"4","Для себя выбрал универсальные настройки и для игр , и для чтения : яркость - 6 , контраст - 26 , чёткость - 36 . По цветам : красный - 34 , зелёный - 44 , синий - 44 , гамма - режим 3. В родном разрешении для меня всё слишком мелкое - использую 1440 - 900 и вполне доволен покупкой , глаза не болят. Драйвер с диска можно не ставить - разницы не заметил , также как и при подключении VGA или HDMI - разницы нет ( это только моё мнение и для людей , которые могут увидеть пиксели , кристаллический эфект и всевозможные шлейфы не предназначено )."
"5","Реально качественный монитор за свои деньги. Хорошая матрица с приятными углами обзора. Легко разгоняется до 75 Гц в Full HD, что и советую сделать, картинка будет гораздо плавнее"
"5","Вчора замовив - сьогодні отримав. Надоперативно. Брав IPS/PLS для роботи з клієнтами - має бути добрий кут огляду. Сподівання справдилося. Додам, що зображення рівномірне, без засвітлювань по кутах, навіть на темних зображеннях, динамічні сцени чіткі, кольори, яскравість та контраст налаштовуються на будь-який смак. TN - в топку, IPS/PLS рулить. Прочитав всі відгуки, та для гурманів підтверджую: так, чорний фон не зовсім чорний, а сірий, майже чорний, рівномірний, без засвітлювань; так, досить не модна широка рамка, як на моніторах п'ятирічної давнини; так, блок живлення зовнішній, що декого може дратувати; так, незвичний джойстик - на задній панелі (але дуже цікаве рішення, як на мене); так, частота оновлення визначилася, як 60 Гц, однаково як на VGA так і на HDMI; так, для зняття підставки маємо обережно взяти монітора у руки та необережно вдарити по підставці зверху вниз )); так, 21,5"" - це гірше навіть, ніж 22"";..."
"5","Вполне удачный, бюджетный вариант, никаких засветов вроде не вижу, пиксели только если уж очень присматриваться."
"1","очень разочарован. появилась вертикальная полоса во всю высоту экрана, не проработав и 20 дней. не обменяли в сервисе и денег не вернули так как уже больше 14 дней. пришлось сдать в ремонт. сделали по гарантии в сервисном центре MTI но с огромным дефектом темным пятном внизу."
"5","Получил Монитор позавчера, радости не было придела плавность картинки которую я увидел на этом мониторе удивила меня, так-как думал что моя видеокарта не выдержит fullhd, но нет моя nvidia geforce gtx650TiBoost выдаёт удобные для игры fps (60 fps - Warframe- ультра настройки FullHD, Mortal Kombat Xl - Средние настройки 60 fps Payday 2 - В меню ультра 20-30 fps, но вовремя игры 60 стабильных fps). Через 3 месяца куплю себе 1050Ti, посмотрим как она себя покажет в связке с этим монитором :)"
"5","Отличный монитор, качественная сборка, устойчивая подставка, HDMI кабель в комплекте. Прекрасная матрица, хорошие углы обзора. За неделю использования недостатков не обнаружено. Спасибо Розетке за хорошие цены. #мояраспаковка"
"4","В принципе, как монитор Full HD с диагональю 22 дюйма хороший. Думаю , что если брать аналог от LG за ту же сумму, то вряд ли найдёте получше. Теперь о плюсах и минусах. Из плюсов можно выделить то, что монитор не требует много питания и электроэнергии, имеет красивый дизайн, можно подключить наушники сзади (если играете в CS или Доту, очень удобно), использованы экологические материалы. Т.е. ртутных наполнителей, мышьяка, цианида и прочих вредных веществ этот монитор не содержит. Время отклика обалденное (4 мс). В шутерах это очень важное требование для монитора. Чёрный цвет естественный, фиолетовых и серых оттенках , как на большинстве мониторов не выявил, но этого добиться можно, если долго посидите с настройками. С белым тоже самое. Насчет контрастности и насыщенности не разобрался. Изображение чёткое, это ведь Full HD. О минусах: Серьезно, засветы по бокам не дают нормально за ним работать или играть. Если вы требовательны к картинке и прочему, это вас огорчит. Не ожидал от Самсунга такой халтуры. Один из лидеров-производителей мониторов и создавать продукты с засветами. В коробку даже не соизволили добавить ручку, несите в неудобном положении двумя руками сбоку. Что касается засветов, в 90% LED мониторов они имеются, но не настолько же, как на этом мониторе. Был прошлый монитор от Samsung с LCD, там реально нет засветов, но и качество оставляло желать лучшего. Монитор шатается, не сильно, но и не стоит, как хотелось бы. Вывод: производитель всерьез перестал придерживаться всех мелочей (засветы тому пример), казалось бы рамки толстые и не спасло; но если брать тонкие, вот там 100% встретите засветы. Если нужны оптимальные настройки с цветом и контрастностью и не уставали глаза: Brightness - 30, Contrast - 35, Snarpnes - 60, Gamma - Mode3, HDMI Black lvl - low, Response Time - Fastest, в темноте вкобчаб EyeMode. Захотите сделать цвета белее (т.е. ярче), начнут уставать и болеть глаза."
"5","Отличный монитор!!!"
"4","Купил месяц назад. Всем доволен, отклик хорош, картинка чёткая!После TNT+Film, это небо и земля)) Фильмы смотреть одно удовольствие, в играх - я чуть прогадал, ведь он FUII HD, менять разрешение не хочется - придется купить мощнее видеокарту)))) Отличное решение при выборе соотношения цена-качество."
