"5","Dell U2414H - отличный монитор. Однако, существует один важный аспект, с которым я сам долго разбирался, а поэтому хотелось бы помочь людям с этим. Дело в том, что с подключением по HDMI (а также по кабелю DVI-HDMI, как было в моем случае) могут возникнуть проблемы неполного цветового RGB-диапазона (вместо полного спектра 0-255 видеокарта передает диапазон 16-235), что происходит из-за определения устройства не как, собственно, компьютерного монитора, а как HDTV-телевизора. Для решения этой проблемы, некоторые советуют включить в настройках контрольной панели видеокарты режим YCbCr, однако, на самом деле, этого делать не стоит! Этот режим не для использования на компьютере, а для подключения медиа-проигрывателей к монитору. YCbCr может помочь с глубиной чёрного цвета, но включая YCbCr, Вы получити иные проблемы - кроме неестественно перенасыщенных некоторых оттенков еще и плохое качество градиентов (плавных переходов из цвета к цвету), так как режим YCbCr использует сжатие для каждого пиксела. Чтобы получить отличную, насыщенную и контрастную картинку с глубоким чёрным цветом надо включить режим RGB и разрешить видеокарте использовать полный диапазон. Владельцам видеокарт от AMD в этом плане повезло - они могут просто включить правильный диапазон в настройках (показано на этом скриншоте: http://img841.imageshack.us/img841/3144/59103413.png ). Я являюсь владельцам видекарты Nvidia, и, к сожалению, производитель за долгие годы так и не удосужился встроить переключатель диапазона RGB в панель управления своих карт (судя по записям на форумах в интернете, проблема неполного диапазона при подключении мониторов к их видеокартам по HDMI существует еще с 2009 года). Поэтому, владельцам Nvidia нужно самостоятельно решать имеющеюся проблему, и на данный момент существует три способа ее решения: 1. Самый простой способ, который скорее всего вам поможет, - использовать специальную утилиту, которую можно скачать по этой ссылке: http://blog.metaclassofnil.com/wp-content/uploads/2012/08/NV_RGBFullRangeToggle.zip Запустив ее, просто нажмите ""Set Full Range (0-255)"" и после выполненых программой действий перезагрузить компьютер. 2. Если первый способ Вам не помог, как было, например, в моем случае, можно попробовать в ""Панели управления Nvidia"" создать пользовательское разрешение экрана (как это сделать показано на этом видео: http://www.youtube.com/watch?v=NPIbtgngquk ). Однако, этот способ не для всех подойдет, так как не все полноэкранные приложения (например, игры) работают с пользовательскими разрешениями. К тому же, этот способ у меня тоже не сработал - никакие манипуляции с созданием пользовательского разрешения не включали полный диапазон RGB в моем случае. :( 3. Третий способ, наверное, наиболее сложный для простых пользователей, однако лишь он мне помог. Его суть заключается в том, что надо внести правку в реестр Windows, добавляя туда новый определенный параметр. Для этого откройте редактор реестра (Кнопка ""ПУСК"" -> ""Выполнить"" -> прописать там ""regedit"") и пройти там поочередно окрывая папки по пути HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Video. Там будет несколько папок такого, к примеру, вида: {B3B96AF6-4AF0-4B38-829A-9638013A0239}. Нужно открыть каждую из них и найти ту, в которой существует ""раскрываемая"" (с ""плюсиком"" слева) папка ""0000"" (сами папки ""0000"" есть в каждой из них, но не все ""раскрываемые""). Найдя такую ""раскрываемую"" папку надо нажать на ней правой кнопкой мыши и выбрать в меню ""Копировать имя раздела"". Далее, нужно создать файл (например, через Блокнот) с таким содержимым: REGEDIT4 [HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Video\{B3B96AF6-4AF0-4B38-829A-9638013A0239}\0000] ""OverrideEdidFlags0""=hex:10,AC,A4,A0,00,00,FF,FF,04,00,00,00,7E,01,00 Т.е. всего три строчки. Во второй строчке подставьте Ваше значение, скопированное из редактора реестра (обратите внимание, что оно должно быть в квадратных скобках ""["", ""]""). Третья строчка - это значение параметра именно для данного монитора Dell U2414H, так что ее не надо менять если у вас эта модель. После этого, не забудьте сохранить файл с расширением .reg и, запустив его и получив сообщения о внесении информации в реестр, перезагрузить компьютер. Если после перезагрузки диапазон так и не поменялся, попробуйте аналогично для других ""раскрывающихся"" папок ""0000"" в реестре по вышеуказанному пути, если они есть. Монитор официально не имеет драйверов для Windows XP, возможно поэтому у меня и возникли проблемы с первым способом. Не вдаваясь в технические подробности, советую всем, кто хочет использовать этот монитор на Windows XP использовать сразу третий способ, так как остальные два в моем случае не помогли. Я потратил на выяснение выставления полного диапазона RGB для моего случая (Windows XP, видеокарта Nvidia) почти неделю, так что, надеюсь, что этим сообщением смогу помочь Вам сразу использовать на полную этот отличный монитор, а поверьте, он того стоит - качество изображения полного RGB 0-255 просто на голову выше по сравнению с ограниченным RGB 16-235 или YCbCr. :) PS: Мой экземпляр даже после включения полного слегка зеленил (было заметно на серых тонах), но, судя по отзывам в том числе иностранных обзорщиков данного монитора, это распространенное явление. Поэтому, для себя я выбрал пресет ""Custom Color"" (если кто не знает, он выбирается через само меню в мониторе в пункте ""Color Settings"" -> ""Preset Modes"" и позволяет настроить насыщенность отдельных цветовых каналов) и настроил R:99, G:90, B:98. Сейчас монитор радует отличной контрастностью и честной цветопередачей отображаемой картинки, а также лишь очень небольшой засветкой по углам, что очень редко для современных мониторов."
"5","Купил несколько дней назад себе это чудо. Был такой на прошлой работе, даже два было. Это просто супер монитор особенно если их 2, так как тонкие рамки позволяют максимально комфортно использовать его в паре или даже больше. Так же радует разнообразие колличества интерфейсов, но почему то не поставляют в комплекте с HDMI кабелем который нужно заказать отдельно (если вы не хотите подключаться через Display Port или его просто нету в вашем девайсе). Плавный поворотный механизм позволяет удобно настраивать расположение экрана. Монитор доставили меньше чем за сутки (Киев). Без цырапин, битых пикселей и прочего, чего можно опасаться.. Хотя это скорее всего лотерея. Однозначно доволен покупкой!"
"4","Брал монитор на замену Dell S2440L (глянцевый) на этот раз хотелось взять именно матовый. Монитор мне нужен для работы с графикой. Эта модель заинтересовала качественной цветопередачей (пространства sRGB), обилием интерфейсов подключения и конечно же дизайном. Должен признать монитор хорош во всем: битых пикселей не нашлось, мне также попался экземпляр с минимальным засветом черного фона по углам и равномерной подсветкой (могу предположить, что новые модели выпущенные позже немного лучше в этом плане, мой экземпляр был 2016 года выпуска), НО то ли это брак, то ли особенность модели мне попался дисплей с тонким (ну совсем еле заметными) вертикальными полосами между примерно каждыми двумя пикселями.(особенно заметно на картинках со сплошным фоном одного цвета) До этого с матрицами IPS не сталкивался (s2440l c матрицей MVA), решил проверить у знакомых - нигде больше не встретил подобное, даже в мониторах намного дешевле. Мне как дизайнеру интерфейсов это жутко бросалось в глаза, поэтому пришлось вернуть. Благо процесс возврата на Розетке отличный и быстрый."
"2","Від 2000-го року мав більше десятка різних моніторів і кінескопних і LCD. Такого жахливого монітора ще не мав, як цей. Я проофесійно займаюся обробкою фотографій. Не знаю, може усі IPS монітори не придатні для фото, а може тільки ця модель. Це перший у мене IPS. Кольори на порядок гірші чим у TN+FILM. Як не старався і я і спеціалісти фотолабораторії, а підстроїти кольори під фотодрук не вдається. Фотографії всі відображаються занадто світлими. Якщо у настройках монітора скручую яскравість до 20-30% (по замовчуванні 75%) то пропадає контраст і насиченість. Все стає асвальтно сірим. Замість чорного кольору у ньому дуже світо-сірий, ще й засвітка у правому нижньому куті. Не раджу саме оцю модель для професійної фотографії. Він набагато гірше від моніторів з TN матрицею, хоч у нього кут огляду гірший, зате є чорний колір і все підстроюється як потрібно. Може набирати тексти у ворді і дивитися фільми на ньому можна з успіхом, але для фотографії він не підходить однозначно!"
"5","#мояраспаковка Отличный монитор с множеством дополнительных вспомогательных функций (USB 3.0 Hub, 2хHDMI, miniDisplayPort и 2хDisplayPort). Экран поворачивается в любую сторону в любой плоскости! Чёткая и яркая картинка с Full HD - разрешением ''радует'' глаз. Дизайн в стиле Dell добавляет ''строгости'' и элегантности. Качество товара - на высоте. Рекомендую для ценителей отличного качества и строгого дизайна."
"5","Опыт использования: 3 дня Монитор оставил преимущественно приятные впечатления. Хорошее качество изображения ""из коробки"" благодаря заводской калибровке. Благодаря большой диагонали создается эффект погружения в работу/фильм/игру. Фильмы, в частности, выглядят как в кинотеатре, ровные, приятные и в то же время насыщенные цвета, хорошая контрастность изображения и отсутствие эффекта ""размазывания"" изображения в динамичных сценах. Текст читается приятно, хоть и не так комфортно как после retina-дисплеев. У монитора хорошие углы обзора и совсем легкий эффект искажения цветов даже при работе с очень близкого расстояния. Порадовало наличие большого количества предустановок для различных сценариев использования (sRGB, Movie, Game, Paper и т.д.). Режимы Movie и Game задействуют динамическую контрастность, т.е. монитор меняет яркость в зависимости от освещенности сцены. Время реакции монитора на сцены в этих режимах приемлемое. Матовое покрытие оставляет двойственные ощущения, с одной стороны, оно выглядит очень хорошо и не создает заметного кристаллического эффекта, но с другой стороны, на мой взгляд, с глянцевым покрытием контрастность и насыщенность цветов могла бы быть немного лучше. Монитор управляется с передней панели за счет сенсорных кнопок и в целом они удобны в использовании. Первая и вторая кнопка настраиваемые, можно вынести часто используемые функции, например, предустановку режима или выбор определенного входа. Также можно отключить индикатор питания при включенном мониторе - мелкий, но приятный момент. Питание USB-портов отключается при отключении монитора кнопкой Power, но присутствует опция для включения питания при режиме standby. USB-порты с током 2A, что удобно для быстрой зарядки планшетов и смартфонов прямо от монитора. Присутствует 3.5 мм разъем для внешнего источника. Удобно для подключения акустики или наушников. Разъем находится на задней части монитора рядом с остальными разъемами. Громкость регулируется на источнике, в мониторе нет отдельного регулятора. К сожалению, в процессе использования ""вылез"" битый зеленый сабпиксель в нижней части экрана (монитор покупался в другом магазине). Гарантия Dell покрывает такие случаи только если битых сабпикселей 6 или более. Такие пиксели называются ""dark pixel"", потому что они выглядят как черные точки на экране. Если битый пиксель ""яркий"", т.е. он горит постоянно вне зависимости от картинки на экране, то по гарантии достаточно наличия одного. P.S. В мониторе есть удобный встроенный режим проверки матрицы, который вызывается зажатием первой и четвертой сенсорных кнопок. После перехода в этот режим по нажатию на четвертую кнопку монитор показывает серую, белую, красную, зеленую и синюю заливку экрана, а также отображает заводской текст. Очень удобно для проверки монитора при покупке."
"5","Отличный монитор, не пойму почему так хейтят его. Качество картинки после древнего LG (жк) просто наслождение. Размер для игр и работы то что надо. Простая регулировка по высоте, наклону и повороту. Множество настроек, для здающих людей будет что подкрутить) Первое время пришлось мудрить с подключением ибо обычного vga и dvi нет, подключил по hdmi через переходник, потом после приезда новой видеокарты использовал родное DP, качество картинки не изменилось как некоторые пишут. Из некритичных минусов - плохая отзывчивость сенсорных кнопок и невозможность зафиксировать ровно по центру ножку когда крутите по бокам, там только на глаз)"
"5","Здравствуйте. Подскажите пожалуйста, хочу монитор взять с функцией Flicker Free,но тут ее нет. Но по отзывам читаю что глаза не устают от этого монитора из за того что он матовый и отсутствует ШИМ. Брать этот монитор или искать какой то другой с Flicker free? Какой производитель посоветуете?"
"3","Заводская калибровка очень плохая, от слова совсем, изначально очень желтит и зеленит. На настройку ушло несколько дней. Я убрал стандартными настройками 10 пунктов красного и 20 пунктов зеленого, теперь в RGB у меня 90 80 100. Яркость сделал 50, заводская была 75. Контраст оставил заводской 75. И еще пришлось использовать стороннее программное обеспечение для настройки. После этих манипуляций, картинка меня полностью устраивает, и он лучше моего прошлого монитора, определенно. Если у вас нет времени и знаний для настройки, и нужна картинка сразу из коробки, покупать не рекомендую."
"4","Монитор хороший, но все же я немножечко с ним намучался, надеюсь вам это поможет. Сразу говорю, что полный цветовой диапазон (0-255) у меня влючен, даже при подключении через display порт, проблема с цветовым охватом уже давно решена с обновлением драйвера видеокарты. Несколько фактов о пресетах монитора: 1) В настройках монитора я изменил гамму с PC на MAC, так как в режиме ПК гамма слишком тусклая. Я обратил внимание, что некоторые цветовые режимы (пресеты) работают в определенном режиме гаммы. 2) Пресет sRGB работает в режиме MAC и если изменить его на ПК - это ничего не даст. sRGB красным оттенком отдает. 3) Пресеты Медиа и Игра работают в режиме ПК и соответственно изменить это тоже нельзя, цвета чуть более насыщенные, но максимальная яркость заметно ниже. 4) Пресет Игра позволяет добавлять насыщенность цвета. Только у него можно включить Динамическую контрастность (которую лучше выключить, так как в играх на темных сценах, например в меню паузы, яркость очень сильно падает и текст инвентаря в игре хуже читается). 5) Пресеты Стандарт и Пользовательский работают в обоих режимах гаммы! Может показаться, что пресет Пользовательский ярче Стандартного, но это не так. Пресет Стандартный просто более ""постепенно"" меняет яркость и в конечность счете достигает такой же максимальной яркости как и пресет Пользовательский. 6) Пресет Пользовательский позволяет вручную изменять каждый цвет отдельно (красный, зеленый, синий). 7) Все остальные пресеты вообще странные, зачем они нужны не понимаю, один слишком желтит, другой синевой отдает. В общем, я выставил режим гаммы MAC и пресет Стандартный, но гамма немного ""сьедает"" цвет, а поскольку насыщеность цвета можно добавить только в пресете Игра, а сам этот пресет работает только в режиме ПК (в котором занижена гамма), то в настройках видеокарты решил добавить насыщеность цвета (цифровая интенсивность до 60%). Или же выберите пресет Игра и в настройках видеокарты добавьте гамму примерно до 1.15. Можно добавить насыщеность цвета в настройках монитора (пресет Игра позволяет это сделать) или настройках видеокарты. Многие его сравнивают с U2417h, но я выбрал u2414h поскольку о этом мониторе есть много обзоров и он более проверенный многими пользователями. Но все же разница есть между ними - у U2417h используется PLS матрица от самсунг, а у U2414h AH-IPS матрица от LG. Так же в модели U2417h есть 2 usb порта, которые расположены сбоку экрана, что более удобно, подробнее можете прочитать из обзора на tftcentral. Скорей всего через пару лет U2417h будет более популярен и провенр, но на данный момент о нем мало что известно, поэтому я предпочел U2414h, так как он на рынке уже давно и хорошо себя зарекомендовал среди пользователей. В целом, монитором я более чем доволен, рекомендую к покупке."
"4","Вообще отличный. Пользуюсь 3 года примерно +/-"
"5","Годнотейший монитор за свою цену. Глаза от него Абсолютно не болят. Ни мерцания, ни кристалич эффекта, подлагиваний, ничего такого. Смело берите. По цветам и смотрибельности, пришел к таким настройкам: 1) Standart 30 Яркость 75 Контраст. 2) ColorTemp 6,5k 30-75. Для работы-игр достаточно. Остальные режимы дают искажение цветов, даже хваленый srgb) В целом, монитором я очень доволен. Безрамочный дизайн просто супер, картинка как бы парит в воздухе, в общем одно ощущение легкости бытия, при работе с данным монитором. Рекомендую=)"
"5","Подключил к ноутбуку lenovo g505s через hdmi. Очень нравиться качество картинки и цвета поярче чем на ноуте. Теперь никаких проблем если целый день сидишь за компом. Правда у себя не нашел как растянуть картинку полностью (думаю проблема видеокарты) - сейчас вижу 2 мм черную полоску по краям (визуально будто рамка не 2 мм а 5 мм). Но такое если ставлю расширение HD, а если ставлю режим дубликации экрана ноута и монитора, то с расширением 1368*768 тонкой черной полоской не видно но все на экране огромное. Итого могу только посоветовать этот монитор тем кто много сидит за компом и хочет качественную картинку"
"5","Користуюсь даним монітором вже 18 місяців, тільки позитивні враження. Єдине про що шкодую, через 4 місяці після покупки, вийшов u2715h, абсолютно аналогічний цьому, тільки 27 дюймів, і 2560х1440, і тоді був дорожчий не на багато, якби на той час обоє були б в наявності - взяв би інший. А так - усе прекрасно."
"5","Все устраивало пока не начал мерцать."
"5","Отличный монитор для дизайна: цветопередача отличная, тонкая настройка яркость/контраст, приятные, добротные материалы! Никаких засветов/мерцаний и т.д. Глаза не устают после трех часов работы (больше пока не сидел). Проблем с полным спектром RGB не было, т.к. на родных дровах от gtx 750 ti есть настройка, включающая отображение диапазона 0-255. Так же на карте есть miniDisplayPort, так что проблем с кабелем нет, включил - работай! Единственный нюанс с USB хабом - расположен не очень удобно, если монитор стоит близко к стенке, то подключать устройства не очень удобно."
"5","доволен"
"3","Купил данную модель проработала дней 15 Все норм как для меня цветопередача углы обзора ,засветов почти нету НО уже не работают сенсорные кнопки.. вообще большой недостаток именно кнопки тупят по черному еще на первый день покупки через раз нажимались думал отвезти на обмен но потом все заработало да и лень было .. и что делать ...Может кто сталкивался ??"
"4","При подключении через HDMI до окна приветствия WIndows монитор пишет сообщение ""Нет сигнала"". У кого стоит пароль на BIOS или другие средства защиты, монитор так и будет писать ""Нет сигнала"". Для того что бы на мониторе отобразилось окно пароля нужно первый раз стартануть с 2 мониторов. После перезагрузки проблема пропадает."
"5","Был приятно удивлен качеством изображения, ожидал что будет хуже"
"5","Классный моник, в качестве режима отображения выбрал sRGB т.к. стандартный отдает фиолетовым оттенком"
"5","тонкий, яркий, качество сборки на высоте рекомендую"
"5","Я доволен этим монитором, подходит как и для работы, так и для игр! Подключен через HDMI кабель, видеокарта NVIDIA MIS GTX 970 Gaming 4g , в играх все замечательно, возможно иногда изображение плывет в роликах из-за медленного отклика матрицы/низкой частоты развертки.. но это очень редко и в пару только игр... больше брал для работы.. меня все устраивает вполне за такую низкую цену он себя оправдывает всецело!"
"5","Хороший монітор за помірну ціну, брав для фото."
"5","Хороший монитор, проблем никаких."
"5","работает уже год, нареканий нет. могу вам рекомендовать!"
"5","Подключили по HDMI - DVI, проблем с RGB не обнаружено. Монитором довольны!"
"4","Отличный монитор! Рекомендую! =)"
"5","Стоит купить."
"5","Монітор просто шикарний. Кольори насичені. В комплекті є дуже корисне програмне забезпечення що дозволяє розділити екран не декілька секцій і ""прикріпляти"" вікна в них. Плюс можна різним програмам встановити різні режими роботи - поставив для браузер Paper і читати тепер саме задоволення. В хаб запхав клаву, мишку, + э вихід на аудіо - можливо можна і колонки в нього увімкнути, требуде спробувати. Одним словом бомба а не монітор. Але для любителів динамічних ігор таких як Quake online - не раджу брати - практично не можливо грати. А для решти підійде."
"5","Брав в першу чергу для роботи з текстами. Відображення тексту в режимі ClearType і кольори значно кращі ніж в старому Samsung 961BF на TN матриці."
