"4","Можно ли к нему PlayStatio4 подключить"
"5","Монитор отличный. Рекомендую всем."
"2","Насколько замечательны средние и старшие модели от ASUS ( особенно IPS от 27"" и выше), настолько, мягко говоря, никакая эта модель монитора. Ни шрифты, ни фото, ни видео он толком показывать не умеет. На шрифтах - мыло, на картинках - цветопередача ужасна Угол обзора крайне мал, даже как для TN. На любой видеокарте, при любых настройках. Наверное, хоть какую-то положительную оценку ему может давать только тот, кто только что перешел на него с 14"" ЭЛТ монитора-глобуса 20ти летней давности. Брался вынужденно, для подключения с ноутбуку у которого вышла из строя ЖК-панель."
"5","Хороший бюджетный монитор.Как для работы то что надо.. Хорошая сборка. К изорбражению замечаний нет. Подключение только по вга - но и цена соответствует. Устойчивая ножка. Удивлен частью негативных отзывов. Либо брак - тогда в сервис дорога - я купил с гарантией 3 года.. либо кая-то заказуха.. обычный монитор... без недостатков как для своей цены. Советую."
"4","Лёжа фильм на нем не посмотришь и функцию smart view нужна сразу отключать, у меня 2 месяца после покупки глаза слезились если больше часа сидел, пока в настройки не зашол и не отключил smart view, после все прошло и угол обзора больше стал."
"5","Монитор хороший, я довольна!"
"4","Из разъемов: для RGB требуется переходник на DVI, ибо видеокарты, как минимум, поддерживают DVI, а RGB - может быть, разве что, интегрирован в материнскую плату. Мон. очень яркий, т.е. регулировок для больше/меньше хватает. Самое главное: если на видеокарте 2 DVI-разъема, один из них (у меня так было) давал рябь, переключил в другой, и все ОК. От такого недорогого монитора нельзя ожидать качества станции для полиграфии. Для игр и кино покатит! И 3 года гарантии в придачу! П.С. Других мелких недорогих мониторов не пробовал, сравнивать не с чем, стало быть - рекомендовать не могу."
"3","качество изображение плоховато!"
"5","отличный апарат"
"3","Взял вчера монитор, не могу никак яркость настроить, ""туманность"" никак не проходит."
"4","Моник супер, цена=качеству."
"5","хорошее соотношение цена/качество"
"3","TN матрица это конечно уже не то, но если монитор покупается не для себя а в офис работникам, и нужно антикризисное предложение - то этот монитор сойдет, тем более это Asus, пусть и бюджетный. Для себя лучше диагональ побольше, и желательно IPS экран."
"5","Нареканий нет. Хороший недорогой монитор. Для меня самое то. Спасибо за оперативную доставку."
"5","Отличный бюджетный монитор. Взялм для офиса уже несколько штук. И тем более 3 года гарантии от надежного производителя. Спасибо."
"4","Как всегда оперативно сработали в ""Розетке""."
"1","Через 10 месяцев накрылась матрица, не советую покупать мониторы дешевле 1000 гривен."
"5","Купил 22 декабря 2013г. Цена + качество = ВОСТОРГ! Спасибо! Минусов не вижу. Нравится ВСЁ."
"1","покупкой не довольный качество изображения ужас, кто то там писал за такие деньги ""нормальный"" НЕ нормальный За такие деньги лучше LG"
"2","купил просто как дополнение к основному монитору для вспомогательных окон"
"3","Монитор на свои деньги вполне приличный...Настройка быстрая,в стандартном разрешении вполне неплохо пробежал два теста."
"1","Не берите этот монитор. У меня монитор ноутбука 15 ""имеет почти такое же расширение, но для его размера это нормально, а тут для 18,5"" слишком мало ... Предыдущая модель 16:10 ито лучше показывает изображения за счет адекватного соотношения размер / расширения."
"2","Монитор, к сожалению, оказался очень плохим. покупался для нового пк, очень нечеткие буквы, нет резкости, хотя в настройках и монитора и видеокарты все перенастраивал по 100 раз..((("
"5","На свои деньги супер!!!"
"5","Російська версія сайту: http://www.asus.com/ru/Monitors_Projectors/VS197DE/#support_Download"
"5","Купив 8.10.2013. Працює нормально!!! Надіюся так буде і далі)))"
"1","купил пару недель назад- изображение не очень верх темнее низ светлее! может чо именно с моим моником??? посоветуйте чонить!"
"4","Конечно не SAMSUNG но за такие деньги лучшего вы не найдете."
"4","неплохой монитор за разумную цену"
"5","Хороший монитор!! Претензий к нему нет."
"4","Отличный монитор,использую в качестве монитора ноутбука,изображение кристально чистое"
